file_name,account_holder,bank_name,iban,period,start_balance,end_balance,transactions_json
statement_0044.png,Thomas Monnier,La Banque Postale,FR9816362741362767218969076,du 01/04/1986 au 28/04/1986,1711.19,1263.84,"[{'date': '09/04/1986', 'description': 'REMISE DE CHEQUE ALLAIN', 'debit': '', 'credit': '71.60'}, {'date': '20/04/1986', 'description': 'PRELEVEMENT MARION S.A.R.L.', 'debit': '137.02', 'credit': ''}, {'date': '04/04/1986', 'description': 'PAIEMENT CB SEGUIN', 'debit': '55.10', 'credit': ''}, {'date': '21/04/1986', 'description': 'VIREMENT DE BRETON PINTO SARL', 'debit': '', 'credit': '419.80'}, {'date': '14/04/1986', 'description': 'PAIEMENT CB BARBE S.A.R.L.', 'debit': '130.45', 'credit': ''}, {'date': '24/04/1986', 'description': 'REMISE DE CHEQUE VALETTE S.A.S.', 'debit': '', 'credit': '226.11'}, {'date': '24/04/1986', 'description': 'RETRAIT DAB FERNANDES', 'debit': '215.77', 'credit': ''}, {'date': '25/04/1986', 'description': 'RETRAIT DAB MEYER', 'debit': '294.57', 'credit': ''}, {'date': '21/04/1986', 'description': 'PAIEMENT CB PIERRE', 'debit': '26.24', 'credit': ''}, {'date': '04/04/1986', 'description': 'PRELEVEMENT FONTAINE RAYMOND S.A.S.', 'debit': '305.71', 'credit': ''}]"
statement_0045.png,André Delahaye-Baudry,La Banque Postale,FR3615090295367112714301566,du 01/09/1976 au 28/09/1976,1444.23,680.52,"[{'date': '08/09/1976', 'description': 'VIREMENT A LEBON LEGROS S.A.', 'debit': '357.22', 'credit': ''}, {'date': '20/09/1976', 'description': 'PAIEMENT CB CLERC', 'debit': '93.22', 'credit': ''}, {'date': '25/09/1976', 'description': 'VIREMENT A TURPIN', 'debit': '21.34', 'credit': ''}, {'date': '18/09/1976', 'description': 'PRELEVEMENT ALVES TEXIER S.A.S.', 'debit': '279.48', 'credit': ''}, {'date': '20/09/1976', 'description': 'RETRAIT DAB MERLE', 'debit': '445.30', 'credit': ''}, {'date': '10/09/1976', 'description': 'REMISE DE CHEQUE BERTHELOT S.A.R.L.', 'debit': '', 'credit': '24.13'}, {'date': '11/09/1976', 'description': 'VIREMENT DE MILLET', 'debit': '', 'credit': '244.66'}, {'date': '24/09/1976', 'description': 'PRELEVEMENT BÈGUE MARIN SARL', 'debit': '362.32', 'credit': ''}, {'date': '12/09/1976', 'description': 'REMISE DE CHEQUE MEUNIER DIJOUX S.A.S.', 'debit': '', 'credit': '311.85'}, {'date': '15/09/1976', 'description': 'REMISE DE CHEQUE LEBLANC', 'debit': '', 'credit': '131.05'}, {'date': '15/09/1976', 'description': 'PAIEMENT CB LEGROS S.A.S.', 'debit': '43.66', 'credit': ''}, {'date': '16/09/1976', 'description': 'VIREMENT DE CHAUVIN', 'debit': '', 'credit': '255.65'}, {'date': '02/09/1976', 'description': 'VIREMENT DE FOUQUET GUIBERT ET FILS', 'debit': '', 'credit': '40.20'}, {'date': '27/09/1976', 'description': 'RETRAIT DAB GRÉGOIRE', 'debit': '168.71', 'credit': ''}]"
statement_0046.png,Noël Le Legros,Société Générale,FR7161508641128134031105905,du 01/08/2011 au 28/08/2011,3570.38,3371.45,"[{'date': '07/08/2011', 'description': 'PAIEMENT CB LAROCHE SA', 'debit': '167.77', 'credit': ''}, {'date': '10/08/2011', 'description': 'VIREMENT DE PETIT SARL', 'debit': '', 'credit': '17.83'}, {'date': '07/08/2011', 'description': 'VIREMENT A BLOT LECOMTE S.A.', 'debit': '17.02', 'credit': ''}, {'date': '23/08/2011', 'description': 'PAIEMENT CB VALLET', 'debit': '375.99', 'credit': ''}, {'date': '04/08/2011', 'description': 'PAIEMENT CB BRUN S.A.R.L.', 'debit': '157.50', 'credit': ''}, {'date': '19/08/2011', 'description': 'VIREMENT DE ANTOINE S.A.R.L.', 'debit': '', 'credit': '205.19'}, {'date': '13/08/2011', 'description': 'VIREMENT DE LEDUC MARCHAL S.A.S.', 'debit': '', 'credit': '91.84'}, {'date': '21/08/2011', 'description': 'REMISE DE CHEQUE JULIEN', 'debit': '', 'credit': '204.49'}]"
statement_0047.png,Aimé Peron,BNP Paribas,FR3139579137021544068218018,du 01/04/2010 au 28/04/2010,2111.23,1795.50,"[{'date': '07/04/2010', 'description': 'PRELEVEMENT TEIXEIRA', 'debit': '446.69', 'credit': ''}, {'date': '06/04/2010', 'description': 'VIREMENT A AUGER', 'debit': '54.01', 'credit': ''}, {'date': '20/04/2010', 'description': 'PAIEMENT CB DUVAL', 'debit': '91.31', 'credit': ''}, {'date': '05/04/2010', 'description': 'RETRAIT DAB GUILBERT', 'debit': '56.35', 'credit': ''}, {'date': '13/04/2010', 'description': 'REMISE DE CHEQUE OLIVIER', 'debit': '', 'credit': '332.63'}]"
statement_0048.png,Valentine Pinto,BNP Paribas,FR4751133102449701900281062,du 01/12/1986 au 28/12/1986,2867.27,1455.08,"[{'date': '25/12/1986', 'description': 'PRELEVEMENT FERNANDES SARL', 'debit': '293.71', 'credit': ''}, {'date': '03/12/1986', 'description': 'RETRAIT DAB MAILLET MEYER SA', 'debit': '193.38', 'credit': ''}, {'date': '23/12/1986', 'description': 'RETRAIT DAB GUILLAUME BAZIN S.A.', 'debit': '266.20', 'credit': ''}, {'date': '04/12/1986', 'description': 'RETRAIT DAB BUISSON S.A.', 'debit': '166.35', 'credit': ''}, {'date': '27/12/1986', 'description': 'VIREMENT A GUYON ANDRE S.A.', 'debit': '233.74', 'credit': ''}, {'date': '20/12/1986', 'description': 'PAIEMENT CB LOPEZ FAURE ET FILS', 'debit': '258.81', 'credit': ''}]"
statement_0049.png,Jacques Buisson,Crédit Mutuel,FR7285390088814694478121589,du 01/03/2021 au 28/03/2021,761.31,108.94,"[{'date': '21/03/2021', 'description': 'VIREMENT A HERVÉ', 'debit': '275.58', 'credit': ''}, {'date': '03/03/2021', 'description': 'VIREMENT DE BRUNEAU', 'debit': '', 'credit': '98.64'}, {'date': '15/03/2021', 'description': 'REMISE DE CHEQUE MARTINS', 'debit': '', 'credit': '25.56'}, {'date': '27/03/2021', 'description': 'VIREMENT DE OLIVIER S.A.', 'debit': '', 'credit': '337.04'}, {'date': '25/03/2021', 'description': 'PRELEVEMENT GUILLAUME', 'debit': '131.57', 'credit': ''}, {'date': '04/03/2021', 'description': 'REMISE DE CHEQUE RODRIGUES', 'debit': '', 'credit': '88.81'}, {'date': '18/03/2021', 'description': 'RETRAIT DAB POIRIER SARL', 'debit': '10.27', 'credit': ''}, {'date': '11/03/2021', 'description': 'VIREMENT A ROY LANGLOIS S.A.R.L.', 'debit': '416.60', 'credit': ''}, {'date': '23/03/2021', 'description': 'VIREMENT DE HOARAU BENARD S.A.R.L.', 'debit': '', 'credit': '51.35'}, {'date': '24/03/2021', 'description': 'VIREMENT A CHARPENTIER', 'debit': '207.31', 'credit': ''}, {'date': '02/03/2021', 'description': 'VIREMENT A GOSSELIN BOYER S.A.S.', 'debit': '212.44', 'credit': ''}]"
statement_0050.png,Bernard-Franck Lemoine,BNP Paribas,FR7699200946750057299880738,du 01/07/1995 au 28/07/1995,2950.96,1724.71,"[{'date': '08/07/1995', 'description': 'VIREMENT A HUMBERT', 'debit': '368.18', 'credit': ''}, {'date': '26/07/1995', 'description': 'PAIEMENT CB LECOQ SA', 'debit': '398.48', 'credit': ''}, {'date': '01/07/1995', 'description': 'VIREMENT DE GOSSELIN', 'debit': '', 'credit': '267.89'}, {'date': '13/07/1995', 'description': 'RETRAIT DAB LÉGER', 'debit': '290.43', 'credit': ''}, {'date': '10/07/1995', 'description': 'PAIEMENT CB MARCHAL', 'debit': '370.44', 'credit': ''}, {'date': '19/07/1995', 'description': 'PRELEVEMENT GAILLARD', 'debit': '372.31', 'credit': ''}, {'date': '03/07/1995', 'description': 'REMISE DE CHEQUE GOMES', 'debit': '', 'credit': '305.70'}]"
statement_0051.png,Adrien Weiss,Société Générale,FR2535265091065424072258654,du 01/01/2000 au 28/01/2000,1900.53,946.24,"[{'date': '27/01/2000', 'description': 'PAIEMENT CB REGNIER', 'debit': '41.21', 'credit': ''}, {'date': '06/01/2000', 'description': 'PRELEVEMENT LÉVÊQUE ALVES SARL', 'debit': '70.15', 'credit': ''}, {'date': '03/01/2000', 'description': 'REMISE DE CHEQUE CARPENTIER', 'debit': '', 'credit': '14.31'}, {'date': '13/01/2000', 'description': 'RETRAIT DAB DUPUIS LAMY S.A.S.', 'debit': '242.08', 'credit': ''}, {'date': '12/01/2000', 'description': 'VIREMENT A DELAHAYE SARL', 'debit': '291.11', 'credit': ''}, {'date': '03/01/2000', 'description': 'REMISE DE CHEQUE GAILLARD GALLET S.A.', 'debit': '', 'credit': '270.37'}, {'date': '12/01/2000', 'description': 'REMISE DE CHEQUE PETITJEAN ET FILS', 'debit': '', 'credit': '196.33'}, {'date': '02/01/2000', 'description': 'PAIEMENT CB RIBEIRO GUICHARD SARL', 'debit': '377.80', 'credit': ''}, {'date': '06/01/2000', 'description': 'REMISE DE CHEQUE CARON MARTEL SA', 'debit': '', 'credit': '343.27'}, {'date': '11/01/2000', 'description': 'RETRAIT DAB BAUDRY', 'debit': '414.30', 'credit': ''}, {'date': '19/01/2000', 'description': 'PRELEVEMENT ROCHE', 'debit': '341.92', 'credit': ''}]"
statement_0052.png,Marianne Loiseau,Société Générale,FR3650456892767486069043166,du 01/10/1994 au 28/10/1994,4822.83,3289.28,"[{'date': '04/10/1994', 'description': 'VIREMENT A PICARD', 'debit': '279.05', 'credit': ''}, {'date': '23/10/1994', 'description': 'RETRAIT DAB PERRIER', 'debit': '418.79', 'credit': ''}, {'date': '04/10/1994', 'description': 'RETRAIT DAB LOUIS', 'debit': '261.86', 'credit': ''}, {'date': '22/10/1994', 'description': 'RETRAIT DAB GAILLARD', 'debit': '338.77', 'credit': ''}, {'date': '26/10/1994', 'description': 'VIREMENT A BESNARD S.A.R.L.', 'debit': '235.08', 'credit': ''}]"
statement_0053.png,Augustin Colas,Crédit Mutuel,FR1118956109111999652961756,du 01/02/1988 au 28/02/1988,4792.94,5094.03,"[{'date': '04/02/1988', 'description': 'REMISE DE CHEQUE FOUCHER', 'debit': '', 'credit': '335.64'}, {'date': '05/02/1988', 'description': 'RETRAIT DAB ROUSSET', 'debit': '281.04', 'credit': ''}, {'date': '25/02/1988', 'description': 'RETRAIT DAB JACOB', 'debit': '26.60', 'credit': ''}, {'date': '16/02/1988', 'description': 'REMISE DE CHEQUE MORENO', 'debit': '', 'credit': '86.51'}, {'date': '21/02/1988', 'description': 'VIREMENT DE PONS MOREL S.A.R.L.', 'debit': '', 'credit': '401.66'}, {'date': '04/02/1988', 'description': 'PAIEMENT CB JULIEN BLONDEL S.A.', 'debit': '215.08', 'credit': ''}]"
statement_0054.png,Margot du Clerc,BNP Paribas,FR6358709414257496998361442,du 01/09/2008 au 28/09/2008,779.56,310.22,"[{'date': '24/09/2008', 'description': 'RETRAIT DAB DE SOUSA', 'debit': '81.84', 'credit': ''}, {'date': '05/09/2008', 'description': 'VIREMENT DE MALLET', 'debit': '', 'credit': '159.98'}, {'date': '03/09/2008', 'description': 'VIREMENT DE LECONTE', 'debit': '', 'credit': '166.01'}, {'date': '04/09/2008', 'description': 'PRELEVEMENT THIERRY', 'debit': '74.46', 'credit': ''}, {'date': '14/09/2008', 'description': 'VIREMENT A CHAUVEAU', 'debit': '322.01', 'credit': ''}, {'date': '25/09/2008', 'description': 'VIREMENT A GILBERT', 'debit': '360.89', 'credit': ''}, {'date': '18/09/2008', 'description': 'REMISE DE CHEQUE MARCHAL', 'debit': '', 'credit': '43.87'}]"
statement_0055.png,Margot Le Langlois,Crédit Agricole,FR4985460803175326284596473,du 01/06/2015 au 28/06/2015,1994.94,1090.95,"[{'date': '14/06/2015', 'description': 'PRELEVEMENT GUICHARD', 'debit': '61.40', 'credit': ''}, {'date': '08/06/2015', 'description': 'VIREMENT A MILLET', 'debit': '262.97', 'credit': ''}, {'date': '22/06/2015', 'description': 'REMISE DE CHEQUE PERON S.A.R.L.', 'debit': '', 'credit': '39.54'}, {'date': '14/06/2015', 'description': 'PAIEMENT CB MARTY ROGER S.A.', 'debit': '161.69', 'credit': ''}, {'date': '17/06/2015', 'description': 'PAIEMENT CB CAMUS', 'debit': '294.41', 'credit': ''}, {'date': '17/06/2015', 'description': 'PRELEVEMENT ALLARD ET FILS', 'debit': '83.68', 'credit': ''}, {'date': '27/06/2015', 'description': 'PRELEVEMENT REYNAUD', 'debit': '79.38', 'credit': ''}]"
statement_0056.png,Anaïs Pages du Chevallier,BNP Paribas,FR6850948715189056896342335,du 01/02/2023 au 28/02/2023,961.79,-1006.99,"[{'date': '12/02/2023', 'description': 'RETRAIT DAB MASSON', 'debit': '217.27', 'credit': ''}, {'date': '03/02/2023', 'description': 'PAIEMENT CB WEISS VINCENT S.A.S.', 'debit': '118.24', 'credit': ''}, {'date': '26/02/2023', 'description': 'PAIEMENT CB MOULIN', 'debit': '23.51', 'credit': ''}, {'date': '01/02/2023', 'description': 'REMISE DE CHEQUE CARRE', 'debit': '', 'credit': '261.17'}, {'date': '02/02/2023', 'description': 'PAIEMENT CB DUPUY SARL', 'debit': '276.91', 'credit': ''}, {'date': '22/02/2023', 'description': 'VIREMENT A COSTE S.A.R.L.', 'debit': '279.61', 'credit': ''}, {'date': '03/02/2023', 'description': 'VIREMENT DE LEBRETON', 'debit': '', 'credit': '38.76'}, {'date': '06/02/2023', 'description': 'PAIEMENT CB MAURICE', 'debit': '211.36', 'credit': ''}, {'date': '16/02/2023', 'description': 'REMISE DE CHEQUE ROBIN SAUVAGE S.A.R.L.', 'debit': '', 'credit': '328.08'}, {'date': '05/02/2023', 'description': 'PAIEMENT CB LEDOUX S.A.R.L.', 'debit': '372.09', 'credit': ''}, {'date': '10/02/2023', 'description': 'PAIEMENT CB LE GALL S.A.', 'debit': '187.04', 'credit': ''}, {'date': '27/02/2023', 'description': 'PAIEMENT CB PIRES', 'debit': '109.73', 'credit': ''}, {'date': '09/02/2023', 'description': 'PAIEMENT CB BERNIER S.A.S.', 'debit': '424.01', 'credit': ''}, {'date': '15/02/2023', 'description': 'PRELEVEMENT GILLET', 'debit': '377.02', 'credit': ''}]"
statement_0057.png,Margaret Lefèvre-De Sousa,BNP Paribas,FR7320694920099154845090623,du 01/11/2011 au 28/11/2011,2217.63,2457.89,"[{'date': '04/11/2011', 'description': 'VIREMENT DE GUILLON DUFOUR SA', 'debit': '', 'credit': '375.26'}, {'date': '06/11/2011', 'description': 'PRELEVEMENT BAZIN SA', 'debit': '406.44', 'credit': ''}, {'date': '13/11/2011', 'description': 'VIREMENT DE DELATTRE', 'debit': '', 'credit': '117.15'}, {'date': '13/11/2011', 'description': 'VIREMENT DE PELTIER S.A.S.', 'debit': '', 'credit': '357.57'}, {'date': '02/11/2011', 'description': 'PAIEMENT CB GOMES', 'debit': '334.58', 'credit': ''}, {'date': '24/11/2011', 'description': 'REMISE DE CHEQUE LELIÈVRE SA', 'debit': '', 'credit': '184.64'}, {'date': '01/11/2011', 'description': 'REMISE DE CHEQUE RICHARD DUPONT SARL', 'debit': '', 'credit': '224.91'}, {'date': '02/11/2011', 'description': 'PAIEMENT CB BLONDEL', 'debit': '218.53', 'credit': ''}, {'date': '18/11/2011', 'description': 'RETRAIT DAB COULON', 'debit': '113.70', 'credit': ''}, {'date': '20/11/2011', 'description': 'VIREMENT DE TEIXEIRA', 'debit': '', 'credit': '53.98'}]"
statement_0058.png,Patrick Lebreton,La Banque Postale,FR8476921580452519959645884,du 01/04/1996 au 28/04/1996,3217.05,1918.83,"[{'date': '05/04/1996', 'description': 'PAIEMENT CB FOURNIER', 'debit': '349.86', 'credit': ''}, {'date': '20/04/1996', 'description': 'VIREMENT A PARENT DURAND ET FILS', 'debit': '359.93', 'credit': ''}, {'date': '02/04/1996', 'description': 'VIREMENT A ROUSSEL MARTY SA', 'debit': '217.87', 'credit': ''}, {'date': '05/04/1996', 'description': 'PAIEMENT CB BIGOT VAILLANT S.A.', 'debit': '208.01', 'credit': ''}, {'date': '22/04/1996', 'description': 'PAIEMENT CB VOISIN SA', 'debit': '162.55', 'credit': ''}]"
statement_0059.png,Richard Chauveau,La Banque Postale,FR3374128473783738590065444,du 01/05/2022 au 28/05/2022,818.15,-767.24,"[{'date': '15/05/2022', 'description': 'RETRAIT DAB SCHNEIDER', 'debit': '426.12', 'credit': ''}, {'date': '19/05/2022', 'description': 'PAIEMENT CB MEUNIER', 'debit': '201.45', 'credit': ''}, {'date': '15/05/2022', 'description': 'RETRAIT DAB DUMONT', 'debit': '422.70', 'credit': ''}, {'date': '24/05/2022', 'description': 'VIREMENT A GUICHARD SA', 'debit': '69.23', 'credit': ''}, {'date': '27/05/2022', 'description': 'VIREMENT DE VERDIER', 'debit': '', 'credit': '289.42'}, {'date': '03/05/2022', 'description': 'RETRAIT DAB MARCHAL SA', 'debit': '170.00', 'credit': ''}, {'date': '23/05/2022', 'description': 'PRELEVEMENT BOUVET', 'debit': '80.87', 'credit': ''}, {'date': '24/05/2022', 'description': 'PRELEVEMENT NOËL', 'debit': '414.97', 'credit': ''}, {'date': '18/05/2022', 'description': 'VIREMENT A LÉGER', 'debit': '171.54', 'credit': ''}, {'date': '25/05/2022', 'description': 'REMISE DE CHEQUE GRÉGOIRE', 'debit': '', 'credit': '82.07'}]"
statement_0060.png,Emmanuel Roussel,La Banque Postale,FR9146659832991456325277641,du 01/08/2002 au 28/08/2002,1418.98,89.32,"[{'date': '16/08/2002', 'description': 'RETRAIT DAB DUMAS', 'debit': '379.55', 'credit': ''}, {'date': '14/08/2002', 'description': 'VIREMENT DE POTIER', 'debit': '', 'credit': '15.02'}, {'date': '12/08/2002', 'description': 'VIREMENT DE SCHNEIDER LAPORTE SARL', 'debit': '', 'credit': '97.64'}, {'date': '09/08/2002', 'description': 'VIREMENT A COURTOIS', 'debit': '295.50', 'credit': ''}, {'date': '20/08/2002', 'description': 'VIREMENT DE LELIÈVRE IMBERT SA', 'debit': '', 'credit': '374.88'}, {'date': '05/08/2002', 'description': 'RETRAIT DAB DUFOUR S.A.R.L.', 'debit': '332.16', 'credit': ''}, {'date': '25/08/2002', 'description': 'RETRAIT DAB BLANC CLERC S.A.S.', 'debit': '348.69', 'credit': ''}, {'date': '18/08/2002', 'description': 'RETRAIT DAB RODRIGUES ET FILS', 'debit': '279.56', 'credit': ''}, {'date': '21/08/2002', 'description': 'VIREMENT A ALVES S.A.', 'debit': '383.33', 'credit': ''}, {'date': '07/08/2002', 'description': 'PAIEMENT CB GAUTIER S.A.', 'debit': '179.13', 'credit': ''}, {'date': '12/08/2002', 'description': 'REMISE DE CHEQUE BOYER', 'debit': '', 'credit': '409.95'}, {'date': '11/08/2002', 'description': 'RETRAIT DAB GIMENEZ SARL', 'debit': '261.70', 'credit': ''}, {'date': '24/08/2002', 'description': 'VIREMENT DE COURTOIS', 'debit': '', 'credit': '232.47'}]"
statement_0061.png,Henriette David-Lévy,La Banque Postale,FR1342615861911826880101058,du 01/10/2013 au 28/10/2013,1597.46,-853.44,"[{'date': '16/10/2013', 'description': 'PRELEVEMENT CHARLES', 'debit': '371.21', 'credit': ''}, {'date': '09/10/2013', 'description': 'VIREMENT A VASSEUR S.A.', 'debit': '327.36', 'credit': ''}, {'date': '14/10/2013', 'description': 'VIREMENT A CHARPENTIER', 'debit': '392.05', 'credit': ''}, {'date': '09/10/2013', 'description': 'VIREMENT DE NGUYEN DUMONT S.A.R.L.', 'debit': '', 'credit': '115.75'}, {'date': '02/10/2013', 'description': 'RETRAIT DAB BOUCHER PASQUIER S.A.S.', 'debit': '261.73', 'credit': ''}, {'date': '07/10/2013', 'description': 'PAIEMENT CB TORRES', 'debit': '167.03', 'credit': ''}, {'date': '25/10/2013', 'description': 'VIREMENT A LOISEAU', 'debit': '135.33', 'credit': ''}, {'date': '14/10/2013', 'description': 'VIREMENT A SANCHEZ S.A.', 'debit': '277.87', 'credit': ''}, {'date': '10/10/2013', 'description': 'PRELEVEMENT LÉGER ADAM S.A.S.', 'debit': '94.51', 'credit': ''}, {'date': '13/10/2013', 'description': 'VIREMENT A RIOU', 'debit': '133.99', 'credit': ''}, {'date': '22/10/2013', 'description': 'RETRAIT DAB CHAUVIN SA', 'debit': '61.31', 'credit': ''}, {'date': '11/10/2013', 'description': 'PAIEMENT CB ÉTIENNE', 'debit': '180.53', 'credit': ''}, {'date': '27/10/2013', 'description': 'VIREMENT A MILLET', 'debit': '313.76', 'credit': ''}, {'date': '13/10/2013', 'description': 'REMISE DE CHEQUE CARLIER PETITJEAN S.A.S.', 'debit': '', 'credit': '161.81'}, {'date': '05/10/2013', 'description': 'PRELEVEMENT BODIN SA', 'debit': '11.78', 'credit': ''}]"
statement_0062.png,Jeanne Robert,La Banque Postale,FR4923624504931744465985467,du 01/05/1981 au 28/05/1981,3617.10,3190.69,"[{'date': '06/05/1981', 'description': 'VIREMENT DE BAZIN', 'debit': '', 'credit': '216.29'}, {'date': '27/05/1981', 'description': 'VIREMENT A HOARAU S.A.', 'debit': '362.86', 'credit': ''}, {'date': '27/05/1981', 'description': 'PRELEVEMENT LEROUX', 'debit': '109.75', 'credit': ''}, {'date': '25/05/1981', 'description': 'VIREMENT A VALLET S.A.R.L.', 'debit': '299.76', 'credit': ''}, {'date': '03/05/1981', 'description': 'REMISE DE CHEQUE PARIS', 'debit': '', 'credit': '290.09'}, {'date': '23/05/1981', 'description': 'PAIEMENT CB DA COSTA', 'debit': '268.52', 'credit': ''}, {'date': '16/05/1981', 'description': 'PRELEVEMENT DELATTRE', 'debit': '359.24', 'credit': ''}, {'date': '14/05/1981', 'description': 'PRELEVEMENT LACROIX NEVEU SARL', 'debit': '131.99', 'credit': ''}, {'date': '09/05/1981', 'description': 'VIREMENT DE LOISEAU', 'debit': '', 'credit': '433.00'}, {'date': '03/05/1981', 'description': 'REMISE DE CHEQUE LÉGER', 'debit': '', 'credit': '166.33'}]"
statement_0063.png,Thibaut Voisin,BNP Paribas,FR6439299681282210774123388,du 01/12/1972 au 28/12/1972,2736.38,3177.62,"[{'date': '20/12/1972', 'description': 'REMISE DE CHEQUE BRIAND', 'debit': '', 'credit': '431.03'}, {'date': '03/12/1972', 'description': 'VIREMENT DE COLLET SA', 'debit': '', 'credit': '277.28'}, {'date': '19/12/1972', 'description': 'VIREMENT A LÉVY', 'debit': '53.63', 'credit': ''}, {'date': '11/12/1972', 'description': 'REMISE DE CHEQUE RUIZ PINEAU SARL', 'debit': '', 'credit': '285.46'}, {'date': '19/12/1972', 'description': 'VIREMENT A VERDIER', 'debit': '115.81', 'credit': ''}, {'date': '19/12/1972', 'description': 'PAIEMENT CB DESCHAMPS FISCHER ET FILS', 'debit': '383.09', 'credit': ''}]"
statement_0064.png,Maurice Pineau,BNP Paribas,FR7547050035007200112246620,du 01/02/1985 au 28/02/1985,1250.77,1543.86,"[{'date': '01/02/1985', 'description': 'VIREMENT A DUVAL THIBAULT S.A.R.L.', 'debit': '111.99', 'credit': ''}, {'date': '10/02/1985', 'description': 'REMISE DE CHEQUE DURAND', 'debit': '', 'credit': '366.97'}, {'date': '22/02/1985', 'description': 'RETRAIT DAB MICHEL', 'debit': '299.20', 'credit': ''}, {'date': '16/02/1985', 'description': 'REMISE DE CHEQUE HUBERT ET FILS', 'debit': '', 'credit': '146.87'}, {'date': '26/02/1985', 'description': 'VIREMENT A VOISIN SARL', 'debit': '199.21', 'credit': ''}, {'date': '07/02/1985', 'description': 'VIREMENT DE ROSSI', 'debit': '', 'credit': '389.65'}]"
statement_0065.png,Roland Weiss,BNP Paribas,FR7908485374222144854754089,du 01/12/2007 au 28/12/2007,2207.79,810.76,"[{'date': '11/12/2007', 'description': 'VIREMENT A MACE DIJOUX ET FILS', 'debit': '106.73', 'credit': ''}, {'date': '12/12/2007', 'description': 'VIREMENT A LEMONNIER', 'debit': '377.61', 'credit': ''}, {'date': '23/12/2007', 'description': 'PRELEVEMENT GAUTIER', 'debit': '244.86', 'credit': ''}, {'date': '06/12/2007', 'description': 'VIREMENT A ROYER BOURDON ET FILS', 'debit': '262.67', 'credit': ''}, {'date': '19/12/2007', 'description': 'VIREMENT A LEFEBVRE', 'debit': '343.71', 'credit': ''}, {'date': '09/12/2007', 'description': 'REMISE DE CHEQUE BERNIER ALLAIN SA', 'debit': '', 'credit': '160.79'}, {'date': '05/12/2007', 'description': 'RETRAIT DAB CHARLES', 'debit': '186.41', 'credit': ''}, {'date': '22/12/2007', 'description': 'VIREMENT DE DESCAMPS', 'debit': '', 'credit': '376.60'}, {'date': '02/12/2007', 'description': 'VIREMENT A BLOT', 'debit': '198.36', 'credit': ''}, {'date': '22/12/2007', 'description': 'REMISE DE CHEQUE CHAUVIN', 'debit': '', 'credit': '260.24'}, {'date': '22/12/2007', 'description': 'PRELEVEMENT BOUCHER', 'debit': '24.68', 'credit': ''}, {'date': '22/12/2007', 'description': 'PRELEVEMENT RODRIGUES SA', 'debit': '401.98', 'credit': ''}, {'date': '15/12/2007', 'description': 'REMISE DE CHEQUE BLOT', 'debit': '', 'credit': '246.52'}, {'date': '19/12/2007', 'description': 'PAIEMENT CB LANGLOIS HOARAU ET FILS', 'debit': '218.50', 'credit': ''}, {'date': '22/12/2007', 'description': 'RETRAIT DAB LESAGE', 'debit': '75.67', 'credit': ''}]"
statement_0066.png,Sabine Colas,Crédit Mutuel,FR2317538222921161721807662,du 01/12/1986 au 28/12/1986,2848.15,1809.97,"[{'date': '02/12/1986', 'description': 'PAIEMENT CB LECONTE', 'debit': '326.60', 'credit': ''}, {'date': '20/12/1986', 'description': 'PRELEVEMENT LAMY LAROCHE ET FILS', 'debit': '323.14', 'credit': ''}, {'date': '04/12/1986', 'description': 'PRELEVEMENT DUVAL S.A.', 'debit': '240.93', 'credit': ''}, {'date': '18/12/1986', 'description': 'PRELEVEMENT BODIN', 'debit': '32.06', 'credit': ''}, {'date': '23/12/1986', 'description': 'RETRAIT DAB MARTY', 'debit': '80.13', 'credit': ''}, {'date': '10/12/1986', 'description': 'VIREMENT A LACROIX', 'debit': '35.32', 'credit': ''}]"
